id,amount_tsh,existing year,funder,gps_height,installer,num_private,basin,subvillage,region,population,public_meeting,recorded_by,scheme_management,permit,extraction_type_class,management_group,payment_type,water_quality,quantity,source_class,waterpoint_type_group
50885,0.0,13.0,unknown,1291,unknown,0,Pangani,Rosrway,Arusha,820.0,False,GeoData Consultants Ltd,Water Board,unknown,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
30237,0.0,23.0,0,78,0,0,Wami / Ruvu,Mtaa Wa Vikongolo,Dar es Salaam,250.0,unknown,GeoData Consultants Ltd,WUG,False,handpump,user-group,never pay,soft,enough,groundwater,other
41182,200.0,8.0,Isf/tacare,1035,ISF/TACARE,0,Lake Tanganyika,Hwazi,Kigoma,123.0,True,GeoData Consultants Ltd,WUG,True,gravity,user-group,monthly,soft,enough,surface,communal standpipe
10502,0.0,unknown,Pmo,0,DWE,0,Lake Victoria,Wichamoyo,Mwanza,<built-in function zeros>,False,GeoData Consultants Ltd,WUG,False,handpump,user-group,never pay,soft,enough,groundwater,hand pump
50223,0.0,unknown,World Bank,0,PET,0,Internal,Busalu,Tabora,<built-in function zeros>,True,GeoData Consultants Ltd,Water authority,True,submersible,user-group,per bucket,salty,unknown,groundwater,communal standpipe
10319,0.0,unknown,Rwssp,0,RWSSP,0,Internal,Buhegera,Shinyanga,<built-in function zeros>,True,GeoData Consultants Ltd,unknown,True,other,user-group,unknown,soft,enough,groundwater,hand pump
21019,0.0,27.0,Government Of Tanzania,628,Gover,0,Rufiji,Lungumba,Iringa,40.0,True,GeoData Consultants Ltd,VWC,True,gravity,user-group,never pay,soft,dry,surface,communal standpipe
34756,200.0,7.0,W.B,460,WB,0,Wami / Ruvu,Kwamgoli,Morogoro,90.0,True,GeoData Consultants Ltd,VWC,True,handpump,user-group,per bucket,soft,enough,groundwater,hand pump
57777,0.0,unknown,Ndrdp,0,DWE,0,Lake Victoria,Mumaliza,Kagera,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,False,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
56844,0.0,unknown,Rural Water Supply And Sanitat,0,DWE,0,Lake Tanganyika,Makili A,Shinyanga,<built-in function zeros>,True,GeoData Consultants Ltd,Parastatal,True,handpump,parastatal,unknown,soft,insufficient,groundwater,hand pump
64906,0.0,unknown,unknown,0,unknown,0,Lake Nyasa,Mpanda,Mbeya,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,unknown,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
32519,300.0,7.0,Isf,793,DWE,0,Lake Tanganyika,Sunuka,Kigoma,400.0,True,GeoData Consultants Ltd,VWC,True,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
63082,0.0,15.0,Marafip,1156,DWE,0,Lake Victoria,Mwilindi,Mara,250.0,True,GeoData Consultants Ltd,WUG,False,handpump,user-group,on failure,soft,enough,groundwater,hand pump
15477,0.0,unknown,World Bank,0,Maswi company,0,Lake Victoria,Nyasubi,Mwanza,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,True,handpump,user-group,never pay,salty,enough,groundwater,hand pump
13846,0.0,14.0,Dhv/gove,247,DWE,0,Rufiji,Kwarihala,Morogoro,200.0,True,GeoData Consultants Ltd,unknown,True,submersible,user-group,never pay,soft,insufficient,groundwater,communal standpipe
51835,0.0,unknown,P,0,P,0,Lake Victoria,1,Mwanza,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,True,handpump,user-group,monthly,soft,insufficient,groundwater,hand pump
3452,0.0,1.0,Wsdp,277,DWE,0,Rufiji,Misufini,Morogoro,150.0,True,GeoData Consultants Ltd,VWC,True,gravity,user-group,never pay,soft,seasonal,surface,communal standpipe
27034,0.0,unknown,Kkkt,0,KKKT,0,Lake Rukwa,Nanyala Kati,Mbeya,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,False,handpump,user-group,never pay,soft,enough,groundwater,hand pump
8371,0.0,29.0,Fini Water,85,Fini water,0,Ruvuma / Southern Coast,Rizika,Mtwara,900.0,True,GeoData Consultants Ltd,unknown,True,other,user-group,unknown,soft,enough,groundwater,other
34995,0.0,unknown,Dwe,0,DWE,0,Internal,Chamipulu,Tabora,<built-in function zeros>,False,GeoData Consultants Ltd,VWC,True,motorpump,user-group,never pay,soft,enough,groundwater,communal standpipe
67500,2000.0,25.0,Rudep,1196,Distri,0,Lake Rukwa,Kusa,Rukwa,80.0,True,GeoData Consultants Ltd,VWC,True,handpump,user-group,annually,soft,enough,groundwater,hand pump
18893,250.0,4.0,Dwe,1280,DWE,0,Lake Tanganyika,Nyabusalu,Kigoma,230.0,True,GeoData Consultants Ltd,Water authority,True,gravity,user-group,monthly,soft,insufficient,groundwater,communal standpipe
8503,50.0,2.0,Wsdp,294,Handeni Trunk Main(,4,Pangani,Msikitini,Tanga,150.0,True,GeoData Consultants Ltd,VWC,True,submersible,user-group,per bucket,soft,insufficient,surface,communal standpipe
62636,20.0,3.0,Mkinga Distric Coun,0,DWE,50,Pangani,Sokoni,Tanga,50.0,True,GeoData Consultants Ltd,VWC,True,submersible,user-group,per bucket,salty,enough,unknown,communal standpipe
46592,0.0,11.0,Halmashauri,1615,Halmashauri,0,Internal,Ansi,Manyara,2365.0,True,GeoData Consultants Ltd,VWC,True,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
30362,0.0,unknown,Aar,0,COCANE,0,Lake Victoria,Mukalinzi,Kagera,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,False,handpump,user-group,never pay,soft,enough,groundwater,hand pump
29200,300.0,16.0,Dhv,267,DWE,0,Rufiji,Nyandeo,Morogoro,100.0,True,GeoData Consultants Ltd,Company,True,gravity,user-group,monthly,soft,enough,surface,communal standpipe
48207,500.0,3.0,Rc,2110,ACRA,0,Rufiji,Igelango,Iringa,75.0,True,GeoData Consultants Ltd,VWC,True,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
5169,500.0,33.0,Unicef,1673,DWE,0,Rufiji,Mapila,Iringa,55.0,True,GeoData Consultants Ltd,WUA,True,gravity,user-group,monthly,soft,seasonal,surface,communal standpipe
10865,0.0,19.0,Dwe,1524,DWE,0,Lake Rukwa,Tukuma,Rukwa,150.0,True,GeoData Consultants Ltd,VWC,False,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
48994,0.0,unknown,Lvia,0,Commu,0,Wami / Ruvu,unknown,Dodoma,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,False,motorpump,user-group,per bucket,salty,enough,groundwater,communal standpipe
27483,0.0,9.0,H/kijiji,1694,H/kijiji,0,Internal,Sigidi,Manyara,226.0,True,GeoData Consultants Ltd,VWC,True,gravity,user-group,never pay,soft,insufficient,groundwater,communal standpipe
4802,0.0,unknown,Government Of Tanzania,0,Central government,0,Lake Tanganyika,Simbo 3,Tabora,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,True,other,user-group,never pay,soft,dry,groundwater,communal standpipe
6024,0.0,41.0,Government Of Tanzania,1038,DWE,0,Pangani,Shokoni,Kilimanjaro,40.0,False,GeoData Consultants Ltd,VWC,True,gravity,user-group,never pay,soft,insufficient,groundwater,other
52999,0.0,unknown,Tasaf,0,DWE},0,Lake Nyasa,Maraka,Mbeya,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,True,handpump,user-group,never pay,fluoride,enough,groundwater,hand pump
12513,0.0,15.0,Christian Outrich,1159,CHRISTIAN OUTRICH,0,Lake Tanganyika,Nyamung'Inya,Kigoma,120.0,True,GeoData Consultants Ltd,Water authority,False,other,commercial,never pay,soft,enough,surface,communal standpipe
50674,0.0,unknown,Government Of Tanzania,0,GOVERN,0,Lake Victoria,Shikungu,Mwanza,<built-in function zeros>,unknown,GeoData Consultants Ltd,VWC,True,submersible,user-group,never pay,soft,enough,surface,communal standpipe
49108,0.0,10.0,Hesawa,1144,DWE,0,Lake Victoria,Bwambe,Mwanza,500.0,True,GeoData Consultants Ltd,unknown,True,other,user-group,never pay,soft,insufficient,groundwater,other
72224,0.0,40.0,Ministry Of Water,896,Wizara ya maji,0,Internal,Makanda A,Singida,250.0,True,GeoData Consultants Ltd,VWC,False,motorpump,user-group,never pay,soft,enough,groundwater,communal standpipe
13828,0.0,unknown,Tasaf,0,TASAF,0,Lake Tanganyika,Mhogwe B,Tabora,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,True,handpump,user-group,never pay,salty,enough,groundwater,hand pump
61051,0.0,unknown,Water,0,GOVER,0,Wami / Ruvu,Malecela,Dodoma,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,True,other,user-group,unknown,unknown,dry,groundwater,other
43717,500.0,6.0,Government Of Tanzania,1271,Government,0,Lake Nyasa,Tz One,Ruvuma,250.0,True,GeoData Consultants Ltd,VWC,True,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
66773,0.0,28.0,Government Of Tanzania,377,DWE,0,Rufiji,Ngingama,Lindi,360.0,True,GeoData Consultants Ltd,unknown,True,other,user-group,never pay,salty,enough,groundwater,other
52059,0.0,6.0,Danida,1444,DANIDA,0,Lake Tanganyika,Kitobo,Kigoma,650.0,True,GeoData Consultants Ltd,Water authority,True,gravity,user-group,never pay,soft,enough,surface,communal standpipe
14014,0.0,8.0,Dfid,1372,WATER AID,0,Internal,Mtisi,Singida,120.0,True,GeoData Consultants Ltd,WUG,True,handpump,user-group,never pay,soft,enough,groundwater,hand pump
33098,0.0,unknown,Hesawa,0,DWE,0,Lake Victoria,Kayenze,Mwanza,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,True,other,user-group,never pay,soft,enough,groundwater,other
18004,0.0,28.0,Fw,329,FW,0,Ruvuma / Southern Coast,Beach,Mtwara,1.0,True,GeoData Consultants Ltd,VWC,True,other,user-group,unknown,soft,dry,groundwater,other
49510,200.0,1.0,Mwaya Mn,267,Communit,0,Rufiji,Gengeni,Morogoro,150.0,True,GeoData Consultants Ltd,WUA,True,gravity,user-group,monthly,soft,enough,surface,communal standpipe
33775,0.0,11.0,Tanapa,1605,Tanapa,0,Lake Victoria,Gibasisi,Mara,500.0,True,GeoData Consultants Ltd,unknown,True,handpump,user-group,unknown,milky,enough,groundwater,hand pump
59126,0.0,17.0,Adra,1406,ADRA,0,Pangani,Mamboleo,Kilimanjaro,210.0,True,GeoData Consultants Ltd,Water authority,True,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
60508,30.0,3.0,Quick Wings,0,Korogwe water works,0,Pangani,Majole,Tanga,745.0,True,GeoData Consultants Ltd,VWC,True,handpump,user-group,per bucket,salty,seasonal,groundwater,hand pump
69680,200.0,9.0,Missi,1665,Missi,0,Rufiji,Mpwapwa,Iringa,1.0,True,GeoData Consultants Ltd,VWC,True,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
32334,0.0,45.0,Government Of Tanzania,1315,RWE,0,Pangani,Mbaaseny,Arusha,189.0,True,GeoData Consultants Ltd,VWC,True,gravity,user-group,unknown,soft,insufficient,groundwater,communal standpipe
49944,0.0,30.0,Government Of Tanzania,285,DWE,0,Pangani,Kwevumo,Tanga,35.0,True,GeoData Consultants Ltd,VWC,False,gravity,user-group,never pay,soft,seasonal,groundwater,communal standpipe
37219,0.0,unknown,World Vision,0,World Vision,0,Internal,Dakama,Shinyanga,<built-in function zeros>,unknown,GeoData Consultants Ltd,unknown,False,gravity,unknown,unknown,unknown,unknown,surface,communal standpipe
34876,0.0,unknown,Tanza,0,Commu,0,Internal,Chisichili,Dodoma,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,False,motorpump,user-group,per bucket,soft,dry,groundwater,communal standpipe
6160,0.0,3.0,Plan Int,245,DWE,0,Pangani,Shimoni,Tanga,4735.0,False,GeoData Consultants Ltd,VWC,False,gravity,user-group,never pay,salty,enough,groundwater,communal standpipe
14998,0.0,2.0,Kilindi District Co,0,DWE,0,Wami / Ruvu,Mnazi,Tanga,2200.0,True,GeoData Consultants Ltd,VWC,False,handpump,user-group,never pay,salty,insufficient,groundwater,hand pump
51635,0.0,1.0,Ch,0,CH,0,Wami / Ruvu,Mvumi A,Morogoro,546.0,True,GeoData Consultants Ltd,VWC,True,submersible,user-group,never pay,soft,enough,surface,communal standpipe
25806,0.0,6.0,Save The Rain Usa,1203,Save the rain USA,0,Pangani,Njoro,Arusha,356.0,True,GeoData Consultants Ltd,WUA,False,gravity,user-group,unknown,soft,insufficient,surface,communal standpipe
28063,50.0,2.0,Amref,233,Amref,0,Ruvuma / Southern Coast,Pwani,Mtwara,60.0,True,GeoData Consultants Ltd,VWC,True,motorpump,user-group,per bucket,salty,enough,groundwater,communal standpipe
24315,0.0,unknown,Government Of Tanzania,225,DWE,17,Pangani,Manyoni Juu,Tanga,1.0,True,GeoData Consultants Ltd,VWC,False,gravity,user-group,never pay,soft,seasonal,groundwater,communal standpipe
19994,0.0,unknown,Hesawa,0,DWE,0,Lake Victoria,Kakili,Kagera,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,True,other,user-group,never pay,soft,insufficient,groundwater,other
14533,0.0,unknown,Urt,0,CCEC,0,Lake Victoria,Nduku Center,Shinyanga,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,True,submersible,user-group,per bucket,soft,enough,surface,other
22102,0.0,3.0,0,-24,0,0,Wami / Ruvu,Mpiji,Dar es Salaam,93.0,True,GeoData Consultants Ltd,Parastatal,False,submersible,parastatal,never pay,soft,enough,groundwater,communal standpipe
55097,0.0,unknown,Netherlands,0,DWE,0,Lake Victoria,Ilamata A,Shinyanga,<built-in function zeros>,True,GeoData Consultants Ltd,WUG,False,handpump,user-group,never pay,soft,dry,groundwater,hand pump
52399,0.0,unknown,unknown,0,unknown,0,Lake Victoria,Kyamuhumula,Kagera,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,False,gravity,user-group,never pay,soft,enough,surface,communal standpipe
21410,1000.0,3.0,Government Of Tanzania,-11,DWE,0,Pangani,Kigombe Magharibi,Tanga,150.0,True,GeoData Consultants Ltd,VWC,False,gravity,user-group,never pay,soft,insufficient,groundwater,communal standpipe
50788,0.0,3.0,Shipo,1991,SHIPO,0,Rufiji,Magoda A,Iringa,12.0,True,GeoData Consultants Ltd,unknown,False,rope pump,user-group,never pay,soft,enough,groundwater,hand pump
30143,0.0,35.0,Cdtf,271,CDTF,0,Ruvuma / Southern Coast,Ikulu,Lindi,60.0,False,GeoData Consultants Ltd,VWC,True,motorpump,user-group,never pay,salty abandoned,enough,groundwater,communal standpipe
31438,0.0,unknown,Government Of Tanzania,0,DWE,0,Lake Victoria,Chabalisa,Kagera,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,True,gravity,user-group,never pay,soft,insufficient,groundwater,communal standpipe
50605,0.0,unknown,Aict,0,AICT,0,Internal,Buhola,Shinyanga,<built-in function zeros>,True,GeoData Consultants Ltd,WUG,False,other,user-group,never pay,soft,insufficient,groundwater,other
38138,0.0,30.0,Tcrs,1303,TCRS,0,Lake Tanganyika,Barabara 5,Rukwa,80.0,True,GeoData Consultants Ltd,Water authority,True,other,commercial,never pay,soft,enough,groundwater,hand pump
37714,0.0,10.0,Government Of Tanzania,222,DWE,0,Rufiji,Namkamba,Lindi,400.0,True,GeoData Consultants Ltd,unknown,True,handpump,user-group,never pay,salty,enough,groundwater,hand pump
12458,0.0,unknown,Water,0,Commu,0,Wami / Ruvu,Matera,Dodoma,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,False,motorpump,user-group,per bucket,salty,dry,groundwater,communal standpipe
63847,0.0,unknown,Danida,0,Central government,0,Lake Nyasa,Ibonde,Mbeya,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,True,gravity,user-group,never pay,soft,dry,groundwater,communal standpipe
38941,0.0,unknown,Lgcdg,0,DWE,0,Internal,Majengo,Shinyanga,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,True,gravity,user-group,per bucket,soft,insufficient,surface,communal standpipe
58006,0.0,22.0,Dwe,980,DWE,0,Pangani,Madukani,Manyara,500.0,True,GeoData Consultants Ltd,unknown,True,submersible,user-group,unknown,soft,enough,groundwater,other
3701,0.0,unknown,Rwssp,0,DWE,0,Lake Tanganyika,Mlimani,Shinyanga,<built-in function zeros>,True,GeoData Consultants Ltd,unknown,True,other,user-group,unknown,milky,seasonal,groundwater,other
63176,0.0,39.0,Dwe/norad,1528,DWE,0,Lake Rukwa,Kamnyalile,Rukwa,230.0,True,GeoData Consultants Ltd,VWC,True,gravity,user-group,never pay,soft,insufficient,surface,communal standpipe
32907,2000.0,11.0,Government Of Tanzania,1604,DWE,0,Lake Tanganyika,Labilo,Kigoma,350.0,True,GeoData Consultants Ltd,Water authority,False,gravity,user-group,on failure,soft,enough,groundwater,improved spring
63884,0.0,28.0,Government Of Tanzania,1259,District council,0,Pangani,Chamti,Kilimanjaro,1.0,True,GeoData Consultants Ltd,Company,True,gravity,commercial,never pay,soft,insufficient,groundwater,communal standpipe
22345,0.0,6.0,W.B,199,DWE,0,Rufiji,Kimbuga,Pwani,1.0,True,GeoData Consultants Ltd,VWC,True,motorpump,user-group,never pay,soft,enough,groundwater,communal standpipe
58020,0.0,3.0,Government Of Tanzania,1032,DWE,0,Pangani,Ujamaa,Arusha,100.0,True,GeoData Consultants Ltd,VWC,True,gravity,user-group,other,soft,enough,groundwater,communal standpipe
6689,0.0,unknown,Hemed Islam,-17,Hemed Islam,0,Pangani,Mkwaja,Tanga,60.0,True,GeoData Consultants Ltd,VWC,False,other,user-group,never pay,salty,insufficient,groundwater,other
26308,0.0,unknown,Kyela Council,0,DWE,0,Lake Nyasa,Kilambo,Mbeya,<built-in function zeros>,True,GeoData Consultants Ltd,Water authority,True,handpump,commercial,never pay,soft,dry,groundwater,hand pump
14398,500.0,6.0,Solidame,261,SOLIDAME,0,Rufiji,Lusapa,Morogoro,200.0,True,GeoData Consultants Ltd,unknown,True,other,user-group,monthly,soft,insufficient,groundwater,hand pump
14818,500.0,11.0,Mbiuwasa,1306,MBIUWASA,0,Lake Nyasa,Mission,Ruvuma,86.0,unknown,GeoData Consultants Ltd,Water Board,True,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
6353,0.0,unknown,Rwssp/wsdp,0,WEDECO/WESSONS,0,Internal,Masagala,Shinyanga,<built-in function zeros>,True,GeoData Consultants Ltd,Parastatal,True,gravity,parastatal,never pay,soft,enough,surface,communal standpipe
43839,50.0,41.0,Ministry Of Water,1184,Idara ya maji,0,Rufiji,Warenchenza,Singida,300.0,True,GeoData Consultants Ltd,VWC,False,motorpump,user-group,per bucket,soft,enough,groundwater,communal standpipe
2840,0.0,36.0,Government Of Tanzania,1419,RWE,0,Internal,Kimosonu,Arusha,250.0,True,GeoData Consultants Ltd,VWC,False,gravity,user-group,unknown,soft,insufficient,groundwater,communal standpipe
59264,0.0,unknown,Swedish,0,Water Department,0,Lake Victoria,Nyasenga Centre,Mwanza,<built-in function zeros>,True,GeoData Consultants Ltd,Water Board,False,handpump,user-group,never pay,salty abandoned,insufficient,groundwater,hand pump
8560,1000.0,7.0,Baric,1319,Baric,0,Lake Victoria,Kibomonche,Mara,1200.0,True,GeoData Consultants Ltd,VWC,True,handpump,user-group,monthly,soft,insufficient,surface,communal standpipe
21778,0.0,9.0,Amref,72,AMREF,0,Wami / Ruvu,Ngalawani,Pwani,100.0,True,GeoData Consultants Ltd,VWC,False,handpump,user-group,never pay,soft,dry,groundwater,hand pump
1718,0.0,37.0,Fini Water,-31,Fini Water,0,Ruvuma / Southern Coast,Bomba La Bure,Mtwara,250.0,True,GeoData Consultants Ltd,unknown,False,other,user-group,never pay,unknown,dry,groundwater,other
67618,0.0,unknown,Tasaf,0,DWE,0,Lake Victoria,Bhakikorokozi,Kagera,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,True,gravity,user-group,never pay,soft,dry,groundwater,communal standpipe
66982,0.0,unknown,Rwssp,0,DWE,0,Lake Tanganyika,Wame A,Shinyanga,<built-in function zeros>,True,GeoData Consultants Ltd,unknown,True,other,user-group,unknown,milky,dry,groundwater,other
48558,300.0,21.0,Roman Cathoric-same,831,District Council,0,Pangani,Kavagala,Kilimanjaro,120.0,True,GeoData Consultants Ltd,VWC,False,gravity,user-group,monthly,soft,insufficient,groundwater,communal standpipe
44952,50.0,31.0,Finw,239,FinW,0,Ruvuma / Southern Coast,Mnianda,Mtwara,1.0,True,GeoData Consultants Ltd,Water Board,True,submersible,user-group,per bucket,soft,insufficient,groundwater,communal standpipe
68081,0.0,5.0,Tacare,784,DWE,0,Lake Tanganyika,Ziwani A,Kigoma,150.0,True,GeoData Consultants Ltd,VWC,True,gravity,user-group,unknown,soft,insufficient,groundwater,communal standpipe
7118,0.0,1.0,African,339,Kuwait,0,Wami / Ruvu,Kichangani,Morogoro,123.0,True,GeoData Consultants Ltd,VWC,True,submersible,user-group,never pay,soft,insufficient,groundwater,communal standpipe
53226,0.0,unknown,Hifab,0,Hesawa,0,Lake Victoria,Milyungu B,Mwanza,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,True,handpump,user-group,annually,salty,enough,groundwater,hand pump
72612,0.0,1.0,Rc,1996,RC,0,Rufiji,Lukula,Iringa,20.0,True,GeoData Consultants Ltd,VWC,True,gravity,user-group,on failure,soft,dry,groundwater,communal standpipe
