id,amount_tsh,days_since_recorded,funder,gps_height,installer,basin,region,population,public_meeting,scheme_management,permit,construction_year,extraction_type_class,management_group,payment_type,water_quality,quantity,source_class,waterpoint_type_group
30694,1000.0,1014,other,1749,other,Rufiji,Iringa,1,True,vwc,True,00s,gravity,user-group,annually,soft,enough,groundwater,communal standpipe
22353,50.0,294,government,1530,government,Internal,Manyara,1,False,water_board,False,90s,submersible,user-group,per bucket,salty,insufficient,groundwater,communal standpipe
15999,0.0,31,danida,521,danida,Lake Nyasa,Ruvuma,60,True,vwc,True,90s,gravity,user-group,unknown,soft,dry,groundwater,communal standpipe
44899,500.0,992,other,866,other,Wami / Ruvu,Morogoro,387,True,vwc,True,90s,handpump,user-group,on failure,soft,insufficient,groundwater,hand pump
55378,300.0,274,other,1354,other,Pangani,Kilimanjaro,30,True,wua,False,00s,gravity,user-group,monthly,soft,insufficient,groundwater,communal standpipe
60844,0.0,867,other,0,other,Lake Victoria,Kagera,0,True,wug,True,unknown,handpump,user-group,monthly,milky,enough,groundwater,hand pump
10361,2000.0,311,government,791,other,Lake Tanganyika,Rukwa,450,True,vwc,True,00s,handpump,user-group,annually,salty,enough,groundwater,hand pump
10188,50.0,266,other,45,other,Wami / Ruvu,Dar es Salaam,400,unknown,wua,False,00s,submersible,user-group,per bucket,soft,enough,groundwater,communal standpipe
72490,0.0,1018,other,-9,dwe,Rufiji,Pwani,642,True,vwc,True,00s,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
47593,0.0,288,danida,1028,danida,Lake Nyasa,Ruvuma,540,True,wug,False,80s,handpump,user-group,on failure,soft,insufficient,groundwater,hand pump
7684,0.0,264,other,1259,other,Pangani,Arusha,98,True,vwc,False,00s,gravity,user-group,unknown,soft,insufficient,groundwater,communal standpipe
220,0.0,278,other,1588,other,Internal,Singida,300,True,vwc,unknown,90s,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
54144,70.0,282,other,201,other,Ruvuma / Southern Coast,Mtwara,500,True,vwc,True,70s,submersible,user-group,per bucket,soft,enough,groundwater,communal standpipe
23078,0.0,312,other,218,other,Ruvuma / Southern Coast,Lindi,654,False,other,False,10s,gravity,parastatal,never pay,soft,seasonal,surface,communal standpipe
58501,0.0,420,rwssp,0,other,Lake Victoria,Shinyanga,0,True,other,True,unknown,handpump,parastatal,never pay,soft,seasonal,groundwater,hand pump
6596,0.0,0,other,1833,dwe,Pangani,Arusha,200,True,vwc,True,90s,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
41353,0.0,882,other,0,dwe,Lake Victoria,Kagera,0,True,vwc,True,unknown,gravity,user-group,annually,soft,enough,surface,communal standpipe
44020,0.0,974,government,1244,dwe,Pangani,Tanga,1,True,vwc,True,80s,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
9845,0.0,385,other,0,other,Internal,Shinyanga,0,True,wug,False,unknown,gravity,user-group,other,soft,seasonal,surface,communal standpipe
29175,50.0,985,other,72,other,Wami / Ruvu,Pwani,500,True,wug,False,unknown,handpump,user-group,per bucket,salty,enough,groundwater,hand pump
7436,5000.0,307,other,1150,other,Lake Rukwa,Rukwa,230,True,vwc,True,80s,handpump,user-group,annually,soft,enough,groundwater,hand pump
12722,0.0,999,government,363,dwe,Wami / Ruvu,Morogoro,800,True,vwc,True,00s,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
43260,0.0,285,other,918,other,Pangani,Manyara,200,True,other,True,00s,handpump,user-group,unknown,salty,enough,groundwater,hand pump
10174,0.0,996,other,-13,other,Pangani,Tanga,25,False,other,False,unknown,other,commercial,never pay,salty,insufficient,groundwater,other
56685,1000.0,991,government,2173,commu,Rufiji,Iringa,0,False,vwc,False,70s,gravity,user-group,on failure,soft,enough,groundwater,communal standpipe
71674,1000.0,305,other,302,other,Ruvuma / Southern Coast,Mtwara,40,True,vwc,True,00s,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
65262,300.0,979,other,261,dwe,Rufiji,Morogoro,205,True,other,True,90s,gravity,user-group,monthly,soft,insufficient,surface,communal standpipe
50621,0.0,986,other,0,dwe,Rufiji,Dodoma,0,True,vwc,True,unknown,other,user-group,never pay,soft,enough,groundwater,improved spring
23951,5.0,265,other,1470,other,Internal,Arusha,100,True,vwc,True,00s,gravity,user-group,per bucket,soft,enough,surface,communal standpipe
20820,10.0,259,other,1004,other,Pangani,Arusha,180,True,water_board,True,60s,gravity,user-group,per bucket,soft,insufficient,groundwater,communal standpipe
42695,0.0,252,government,1677,dwe,Pangani,Kilimanjaro,130,False,vwc,True,70s,gravity,user-group,never pay,soft,enough,groundwater,other
50858,20.0,1000,other,65,dwe,Pangani,Tanga,6,False,other,False,00s,submersible,commercial,per bucket,salty,insufficient,groundwater,communal standpipe
19098,0.0,872,other,0,other,Lake Victoria,Kagera,0,True,vwc,False,unknown,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
35504,0.0,872,government,0,dwe,Lake Victoria,Kagera,0,True,vwc,True,unknown,gravity,user-group,never pay,soft,dry,groundwater,communal standpipe
54849,500.0,1010,government,1700,dwe,Rufiji,Iringa,40,True,vwc,False,00s,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
29922,0.0,867,other,0,dwe,Lake Tanganyika,Kagera,0,True,vwc,True,unknown,other,user-group,never pay,soft,enough,groundwater,other
73657,0.0,320,government,1493,other,Internal,Singida,96,True,vwc,True,90s,handpump,user-group,never pay,soft,enough,groundwater,hand pump
40341,300.0,285,other,882,dwe,Rufiji,Ruvuma,200,True,vwc,True,90s,gravity,user-group,monthly,soft,insufficient,surface,communal standpipe
15360,200.0,1004,other,352,dwe,Rufiji,Morogoro,500,True,other,True,00s,handpump,user-group,monthly,soft,insufficient,groundwater,hand pump
22181,0.0,835,other,0,other,Lake Tanganyika,Mwanza,0,True,vwc,True,unknown,handpump,user-group,annually,soft,insufficient,groundwater,hand pump
10558,2000.0,312,other,1214,other,Lake Rukwa,Rukwa,300,True,vwc,True,90s,handpump,user-group,on failure,soft,insufficient,groundwater,hand pump
33690,0.0,274,government,1422,rwe,Pangani,Kilimanjaro,1,False,vwc,True,70s,gravity,user-group,never pay,soft,enough,groundwater,other
12091,300.0,988,other,305,other,Rufiji,Morogoro,80,True,vwc,True,00s,gravity,user-group,on failure,soft,enough,surface,communal standpipe
19435,0.0,407,other,0,dwe,Lake Tanganyika,Shinyanga,0,True,wug,True,unknown,handpump,user-group,unknown,soft,dry,groundwater,hand pump
46554,0.0,413,government,0,other,Lake Tanganyika,Tabora,0,True,vwc,True,unknown,motorpump,user-group,never pay,soft,dry,groundwater,communal standpipe
8732,100.0,1016,other,2150,commu,Lake Nyasa,Iringa,0,True,vwc,False,00s,gravity,user-group,never pay,soft,insufficient,groundwater,communal standpipe
72557,0.0,315,other,1480,other,Internal,Singida,1,True,vwc,unknown,00s,gravity,user-group,never pay,soft,insufficient,surface,communal standpipe
54331,0.0,284,government,1360,dwe,Pangani,Kilimanjaro,1,unknown,vwc,False,80s,gravity,user-group,unknown,soft,insufficient,groundwater,communal standpipe
24883,0.0,997,government,160,dwe,Pangani,Tanga,250,True,vwc,False,00s,handpump,user-group,never pay,salty,seasonal,groundwater,hand pump
6212,0.0,286,other,1583,other,Internal,Manyara,284,True,vwc,True,00s,gravity,user-group,never pay,soft,dry,groundwater,communal standpipe
71164,0.0,311,other,226,other,Ruvuma / Southern Coast,Mtwara,530,True,water_board,True,80s,submersible,user-group,never pay,soft,dry,groundwater,communal standpipe
1955,0.0,425,other,0,dwe,Internal,Shinyanga,0,True,wug,False,unknown,handpump,user-group,other,soft,insufficient,groundwater,hand pump
34357,0.0,843,other,0,other,Lake Nyasa,Mbeya,0,False,vwc,False,unknown,handpump,user-group,on failure,soft,insufficient,groundwater,hand pump
46113,0.0,870,government,0,dwe,Lake Victoria,Kagera,0,True,vwc,True,unknown,gravity,user-group,never pay,soft,enough,groundwater,improved spring
18804,0.0,408,rwssp,0,other,Internal,Shinyanga,0,True,wug,True,unknown,handpump,user-group,never pay,soft,enough,groundwater,hand pump
13895,0.0,385,other,1183,other,Lake Victoria,Mara,120,True,vwc,False,80s,submersible,user-group,never pay,soft,enough,surface,communal standpipe
62758,0.0,407,other,1367,other,Lake Victoria,Shinyanga,300,False,wug,False,00s,handpump,user-group,never pay,soft,dry,groundwater,hand pump
54648,2.0,295,world_bank,1282,dwe,Internal,Manyara,72,True,vwc,True,10s,gravity,user-group,per bucket,soft,enough,groundwater,communal standpipe
72980,0.0,306,other,357,other,Ruvuma / Southern Coast,Mtwara,58,True,vwc,True,70s,handpump,user-group,never pay,soft,dry,groundwater,hand pump
44161,1000.0,318,other,1096,dwe,Lake Tanganyika,Kigoma,4200,True,water_authority,False,00s,handpump,user-group,annually,soft,enough,groundwater,hand pump
58193,0.0,1015,other,1642,other,Rufiji,Iringa,400,True,vwc,True,00s,handpump,user-group,never pay,soft,enough,groundwater,hand pump
41792,0.0,257,other,1703,other,Internal,Arusha,200,True,vwc,unknown,00s,gravity,user-group,on failure,soft,insufficient,groundwater,cattle trough
49261,0.0,860,other,1679,other,Lake Rukwa,Rukwa,1,False,other,True,80s,gravity,user-group,never pay,soft,insufficient,surface,communal standpipe
59400,0.0,966,other,0,other,Lake Nyasa,Mbeya,0,False,vwc,False,unknown,gravity,user-group,on failure,soft,enough,surface,communal standpipe
65514,0.0,315,other,0,other,Lake Victoria,Shinyanga,0,unknown,wug,False,unknown,handpump,user-group,unknown,soft,enough,groundwater,hand pump
34695,0.0,878,other,0,dwe,Lake Victoria,Kagera,0,True,vwc,True,unknown,handpump,unknown,never pay,soft,insufficient,groundwater,hand pump
30731,3000.0,988,other,375,other,Pangani,Tanga,250,True,vwc,False,90s,handpump,user-group,annually,soft,enough,groundwater,hand pump
16396,0.0,864,other,0,other,Lake Nyasa,Mbeya,0,True,vwc,unknown,unknown,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
74071,700.0,290,government,1337,dwe,Lake Tanganyika,Kigoma,400,True,vwc,False,10s,gravity,user-group,annually,soft,enough,surface,communal standpipe
19087,50.0,997,other,167,other,Wami / Ruvu,Pwani,100,False,wua,True,00s,submersible,commercial,per bucket,soft,enough,surface,communal standpipe
18929,50.0,989,other,85,other,Wami / Ruvu,Pwani,1,False,water_authority,True,10s,motorpump,commercial,per bucket,soft,enough,surface,communal standpipe
67835,0.0,274,other,1767,other,Pangani,Kilimanjaro,1,True,other,True,00s,gravity,commercial,monthly,soft,insufficient,groundwater,communal standpipe
40700,1000.0,308,other,1223,dwe,Lake Tanganyika,Kigoma,750,True,water_authority,True,00s,gravity,user-group,annually,soft,enough,surface,communal standpipe
46363,0.0,415,other,0,dwe,Internal,Shinyanga,0,False,wug,False,unknown,other,user-group,unknown,milky,insufficient,groundwater,other
38284,10.0,1005,other,434,other,Wami / Ruvu,Morogoro,125,True,vwc,True,90s,submersible,user-group,per bucket,soft,dry,groundwater,communal standpipe
10859,0.0,859,other,796,dwe,Lake Rukwa,Rukwa,350,True,vwc,False,00s,handpump,user-group,never pay,salty,enough,groundwater,hand pump
33674,0.0,966,other,0,other,Lake Nyasa,Mbeya,0,True,vwc,unknown,unknown,gravity,user-group,unknown,soft,enough,groundwater,communal standpipe
33351,50.0,1013,other,138,other,Rufiji,Pwani,1,True,other,True,10s,handpump,commercial,per bucket,soft,insufficient,groundwater,hand pump
6000,300.0,273,other,1420,other,Pangani,Kilimanjaro,200,True,vwc,False,00s,gravity,user-group,monthly,soft,insufficient,groundwater,communal standpipe
65777,0.0,294,other,339,other,Ruvuma / Southern Coast,Mtwara,1,True,vwc,True,70s,motorpump,user-group,never pay,salty,dry,groundwater,other
69761,0.0,876,other,0,other,Lake Nyasa,Mbeya,0,True,vwc,unknown,unknown,gravity,user-group,never pay,soft,enough,surface,communal standpipe
50359,0.0,994,other,0,dwe,Pangani,Tanga,50,True,vwc,True,00s,gravity,user-group,never pay,soft,enough,unknown,communal standpipe
25321,250.0,308,other,1149,other,Lake Tanganyika,Kigoma,289,True,water_authority,True,80s,gravity,user-group,monthly,soft,enough,surface,communal standpipe
62779,0.0,981,government,0,other,Rufiji,Dodoma,0,True,vwc,True,unknown,motorpump,user-group,unknown,soft,dry,groundwater,communal standpipe
12193,0.0,838,other,0,other,Lake Tanganyika,Mwanza,0,True,vwc,True,unknown,other,user-group,never pay,soft,insufficient,surface,other
26931,50.0,986,other,-18,other,Wami / Ruvu,Pwani,24,True,other,True,10s,submersible,commercial,per bucket,soft,enough,surface,communal standpipe
25739,0.0,313,other,1122,other,Internal,Singida,250,True,vwc,False,70s,motorpump,user-group,unknown,soft,enough,groundwater,communal standpipe
60667,0.0,992,other,121,other,Wami / Ruvu,Pwani,1,True,vwc,True,00s,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
53203,0.0,1000,other,331,rwe,Wami / Ruvu,Morogoro,1,True,vwc,True,80s,handpump,user-group,never pay,salty,insufficient,groundwater,hand pump
35047,500.0,0,other,754,other,Pangani,Kilimanjaro,95,True,water_authority,True,10s,gravity,user-group,monthly,soft,enough,surface,communal standpipe
67273,50.0,257,other,11,other,Wami / Ruvu,Dar es Salaam,80,unknown,other,False,10s,submersible,commercial,per bucket,soft,enough,groundwater,communal standpipe
53993,0.0,1013,government,-24,dwe,Rufiji,Pwani,1,True,vwc,True,00s,motorpump,user-group,never pay,soft,enough,groundwater,communal standpipe
33057,0.0,993,other,1760,other,Pangani,Tanga,1,True,vwc,True,80s,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
39913,0.0,283,other,1646,other,Internal,Manyara,291,True,vwc,True,00s,gravity,user-group,never pay,soft,insufficient,groundwater,communal standpipe
54585,5000.0,61,other,1406,other,Internal,Arusha,350,True,vwc,True,10s,submersible,user-group,annually,fluoride,enough,groundwater,communal standpipe
57391,0.0,865,other,0,other,Lake Nyasa,Mbeya,0,True,vwc,True,unknown,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
56482,3000.0,1011,other,112,other,Wami / Ruvu,Pwani,6,True,other,True,10s,motorpump,commercial,monthly,soft,insufficient,surface,communal standpipe
21138,50.0,322,world_bank,1554,other,Internal,Singida,125,True,other,True,00s,submersible,commercial,per bucket,soft,enough,groundwater,communal standpipe
59122,0.0,421,other,0,other,Internal,Shinyanga,0,unknown,other,True,unknown,wind-powered,commercial,unknown,soft,enough,surface,communal standpipe
52626,500.0,307,other,1534,other,Internal,Singida,235,True,vwc,True,90s,handpump,user-group,on failure,soft,enough,groundwater,hand pump
24427,0.0,255,government,1263,dwe,Pangani,Kilimanjaro,567,True,vwc,True,70s,gravity,user-group,never pay,soft,insufficient,groundwater,communal standpipe
21877,0.0,314,other,1089,other,Internal,Singida,250,True,other,False,unknown,handpump,user-group,never pay,soft,enough,groundwater,hand pump
11175,0.0,984,government,269,dwe,Rufiji,Morogoro,280,True,wua,True,70s,gravity,user-group,never pay,soft,insufficient,surface,communal standpipe
42524,0.0,859,other,0,dwe,Lake Victoria,Kagera,0,True,vwc,True,unknown,gravity,user-group,never pay,soft,enough,groundwater,improved spring
10208,0.0,1001,other,347,other,Wami / Ruvu,Morogoro,180,True,vwc,True,10s,submersible,user-group,never pay,soft,insufficient,groundwater,communal standpipe
38066,0.0,279,other,925,dwe,Ruvuma / Southern Coast,Ruvuma,375,True,vwc,True,90s,handpump,user-group,on failure,soft,dry,groundwater,hand pump
72460,0.0,318,other,0,dwe,Lake Victoria,Shinyanga,0,False,wug,False,unknown,handpump,user-group,never pay,soft,enough,groundwater,hand pump
71979,250.0,288,other,1294,other,Lake Tanganyika,Kigoma,300,True,water_authority,True,80s,gravity,user-group,monthly,soft,insufficient,surface,communal standpipe
32484,250.0,312,other,1286,other,Lake Tanganyika,Kigoma,850,True,water_authority,True,00s,gravity,user-group,monthly,soft,enough,surface,communal standpipe
3816,0.0,294,other,1304,other,Lake Tanganyika,Kigoma,300,True,vwc,False,10s,gravity,user-group,unknown,soft,enough,surface,communal standpipe
39136,0.0,864,other,0,dwe,Lake Tanganyika,Kagera,0,True,vwc,True,unknown,handpump,user-group,monthly,milky,insufficient,groundwater,hand pump
21963,0.0,1006,other,-19,other,Rufiji,Pwani,750,True,vwc,False,unknown,other,user-group,never pay,salty,seasonal,surface,other
3302,0.0,999,world_bank,0,other,Internal,Dodoma,0,True,vwc,True,unknown,motorpump,user-group,per bucket,soft,enough,groundwater,communal standpipe
5591,0.0,272,other,967,other,Internal,Manyara,585,True,vwc,True,00s,other,user-group,never pay,soft,enough,groundwater,other
32619,20.0,260,government,1028,dwe,Pangani,Arusha,100,True,vwc,True,00s,gravity,user-group,per bucket,soft,insufficient,groundwater,communal standpipe
44437,0.0,411,other,0,other,Lake Tanganyika,Tabora,0,True,vwc,True,unknown,handpump,user-group,monthly,salty,insufficient,groundwater,hand pump
2211,0.0,851,other,0,dwe,Lake Victoria,Shinyanga,0,True,wug,False,unknown,handpump,user-group,other,salty abandoned,enough,groundwater,hand pump
60682,1000.0,1003,danida,1256,other,Rufiji,Iringa,1,True,vwc,True,80s,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
35461,0.0,968,other,0,other,Wami / Ruvu,Dodoma,0,True,water_authority,False,unknown,submersible,commercial,per bucket,soft,enough,groundwater,communal standpipe
4967,0.0,1005,government,157,dwe,Pangani,Tanga,270,True,vwc,False,70s,other,user-group,never pay,soft,insufficient,groundwater,other
40623,0.0,265,government,1517,government,Ruvuma / Southern Coast,Ruvuma,90,unknown,vwc,True,00s,gravity,user-group,unknown,soft,enough,groundwater,communal standpipe
23657,0.0,876,other,0,other,Lake Nyasa,Mbeya,0,True,vwc,unknown,unknown,gravity,user-group,never pay,soft,enough,surface,communal standpipe
